ts,region_id,requests,trips,conversion_rate,avg_price,avg_proposed_price,avg_subsidy,avg_context,conversion_prob_mean,revenue,base_price,elasticity,hour,dow,is_weekend,time_of_day_minutes,time_sin,time_cos,requests_lag_1,requests_lag_2,requests_lag_3,requests_lag_12,requests_lag_24,conversion_rate_lag_1,conversion_rate_lag_2,conversion_rate_lag_3,conversion_rate_lag_12,conversion_rate_lag_24,avg_price_lag_1,avg_price_lag_2,avg_price_lag_3,avg_price_lag_12,avg_price_lag_24,requests_roll_mean_3,requests_roll_std_3,requests_roll_mean_12,requests_roll_std_12,conversion_rate_roll_mean_3,conversion_rate_roll_std_3,conversion_rate_roll_mean_12,conversion_rate_roll_std_12,supply,demand_supply_ratio,utilization,neigh_requests_mean
2025-12-01 00:55:00,0,3,2,0.6666666666666666,1.2113333333333334,1.878,0.6666666666666666,-0.5556333333333333,0.758463,1.756,1.8777568795041049,-1.5707010400443089,0,0,0,55,0.2376858923261731,0.9713420698132614,4.0,5.0,5.0,,,0.75,0.8,0.6,,,1.378,1.278,1.378,,,4.0,1.0000000000000002,4.909090909090909,2.467976720090587,0.7388888888888889,0.06735753140545639,0.7734848484848484,0.17914992874600022,14,0.21428571427040816,0.14285714284693876,4.612200021113614
2025-12-01 01:00:00,0,2,1,0.5,1.378,1.878,0.5,-0.32575000000000004,0.7760705,1.878,1.8777568795041049,-1.5707010400443089,1,0,0,60,0.25881904510252074,0.9659258262890683,3.0,4.0,5.0,,,0.6666666666666666,0.75,0.8,,,1.2113333333333334,1.378,1.278,,,3.0,1.0000000000000002,4.666666666666667,2.4984843890695503,0.638888888888889,0.12729376930432895,0.7506944444444444,0.18817499153999565,15,0.13333333332444444,0.06666666666222222,4.999999995585764
2025-12-01 01:05:00,0,6,6,1.0,1.2946666666666666,1.878,0.5833333333333334,0.31275000000000003,0.8708684999999999,7.768,1.8777568795041049,-1.5707010400443089,1,0,0,65,0.2798290140309921,0.9600498543859287,2.0,3.0,4.0,1.0,,0.5,0.6666666666666666,0.75,1.0,,1.378,1.2113333333333334,1.378,0.878,,3.6666666666666665,2.081665999466133,5.083333333333333,2.2343733444579583,0.7222222222222222,0.25458753860865774,0.7506944444444444,0.18817499153999565,13,0.4615384615029586,0.4615384615029586,2.0748000149585897
2025-12-01 01:10:00,0,3,3,1.0,1.2113333333333334,1.878,0.6666666666666666,-0.20853333333333332,0.8288719999999999,3.634,1.8777568795041049,-1.5707010400443089,1,0,0,70,0.3007057995042731,0.9537169507482269,6.0,2.0,3.0,5.0,,1.0,0.5,0.6666666666666666,1.0,,1.2946666666666666,1.378,1.2113333333333334,1.478,,3.6666666666666665,2.0816659994661326,4.916666666666667,2.3143164446679725,0.8333333333333334,0.28867513459481275,0.7506944444444444,0.18817499153999565,12,0.24999999997916666,0.24999999997916666,2.999999997351458
2025-12-01 01:15:00,0,4,3,0.75,1.503,1.878,0.375,-0.343775,0.708027,4.1339999999999995,1.8777568795041049,-1.5707010400443089,1,0,0,75,0.3214394653031616,0.9469301294951057,3.0,6.0,2.0,4.0,,1.0,1.0,0.5,1.0,,1.2113333333333334,1.2946666666666666,1.378,1.378,,4.333333333333333,1.5275252316519465,4.916666666666667,2.3143164446679725,0.9166666666666666,0.1443375672974061,0.7298611111111111,0.17113179151560373,13,0.30769230766863903,0.2307692307514793,4.387799970940761
2025-12-01 01:20:00,0,3,3,1.0,1.378,1.878,0.5,0.11183333333333334,0.8138966666666666,4.1339999999999995,1.8777568795041049,-1.5707010400443089,1,0,0,80,0.3420201433256687,0.9396926207859084,4.0,3.0,6.0,6.0,,0.75,1.0,1.0,0.5,,1.503,1.2113333333333334,1.2946666666666666,1.4613333333333332,,3.3333333333333335,0.5773502691896248,4.666666666666667,2.3484359721209165,0.9166666666666666,0.1443375672974061,0.7715277777777777,0.17094723967999234,17,0.1764705882249135,0.1764705882249135,6.4625999858993515
2025-12-01 01:25:00,0,8,7,0.875,1.378,1.878,0.5,-0.024649999999999988,0.814656375,9.645999999999999,1.8777568795041049,-1.5707010400443089,1,0,0,85,0.36243803828370164,0.9320078692827986,3.0,4.0,3.0,8.0,,1.0,0.75,1.0,0.625,,1.378,1.503,1.2113333333333334,1.628,,5.0,2.6457513110645903,4.666666666666667,2.3484359721209165,0.875,0.1249999999999997,0.7923611111111111,0.16664614772681827,14,0.571428571387755,0.49999999996428574,1.9251999815100216
2025-12-01 01:30:00,0,3,3,1.0,1.2113333333333334,1.878,0.6666666666666666,-0.05376666666666668,0.8280276666666667,3.634,1.8777568795041049,-1.5707010400443089,1,0,0,90,0.3826834323650898,0.9238795325112867,8.0,3.0,4.0,10.0,,0.875,1.0,0.75,0.9,,1.378,1.378,1.503,1.528,,4.666666666666667,2.8867513459481287,4.083333333333333,1.6764862244009227,0.9583333333333334,0.07216878364870247,0.8006944444444444,0.17481802708128408,17,0.1764705882249135,0.1764705882249135,3.9999999964686115
2025-12-01 01:35:00,0,1,1,1.0,1.878,1.878,0.0,-0.1506,0.586483,1.878,1.8777568795041049,-1.5707010400443089,1,0,0,95,0.40274668985873724,0.9153114791194471,3.0,8.0,3.0,3.0,,1.0,0.875,1.0,0.6666666666666666,,1.2113333333333334,1.378,1.378,1.2113333333333334,,4.0,3.605551275463989,3.9166666666666665,1.8809249819912512,0.9583333333333334,0.07216878364870247,0.8284722222222222,0.17803849648027306,10,0.09999999999,0.09999999999,3.9999999964686115
2025-12-01 01:40:00,0,1,1,1.0,1.378,1.878,0.5,-0.0329,0.84836,1.378,1.8777568795041049,-1.5707010400443089,1,0,0,100,0.42261826174069944,0.9063077870366499,1.0,3.0,8.0,5.0,,1.0,1.0,0.875,0.6,,1.878,1.2113333333333334,1.378,1.378,,1.6666666666666667,1.1547005383792508,3.5833333333333335,2.0207259421636903,1.0,0.0,0.8618055555555556,0.16856713186777517,14,0.07142857142346938,0.07142857142346938,2.5374000061550244
2025-12-01 01:45:00,0,2,2,1.0,1.378,1.878,0.5,-0.94075,0.6572055,2.756,1.8777568795041049,-1.5707010400443089,1,0,0,105,0.4422886902190013,0.8968727415326883,1.0,1.0,3.0,5.0,,1.0,1.0,1.0,0.8,,1.378,1.878,1.2113333333333334,1.278,,1.3333333333333333,0.5773502691896244,3.3333333333333335,2.015094553763188,1.0,0.0,0.8784722222222222,0.171757784487302,13,0.15384615383431952,0.15384615383431952,6.687000036072204
2025-12-01 01:50:00,0,6,5,0.8333333333333334,1.378,1.878,0.5,-0.4179,0.7531836666666667,6.39,1.8777568795041049,-1.5707010400443089,1,0,0,110,0.4617486132350339,0.8870108331782217,2.0,1.0,1.0,4.0,,1.0,1.0,1.0,0.75,,1.378,1.378,1.878,1.378,,3.0,2.6457513110645903,3.5,2.15322168769582,0.9444444444444445,0.09622504486493719,0.8854166666666666,0.16772862431362562,11,0.5454545454049586,0.45454545450413225,4.53740000438933
2025-12-01 01:55:00,0,7,5,0.7142857142857143,1.378,1.878,0.5,-0.0722,0.8212748571428571,6.39,1.8777568795041049,-1.5707010400443089,1,0,0,115,0.48098876891938763,0.8767267557075077,6.0,2.0,1.0,3.0,,0.8333333333333334,1.0,1.0,0.6666666666666666,,1.378,1.378,1.378,1.2113333333333334,,5.0,2.6457513110645903,3.8333333333333335,2.3677121037112188,0.8492063492063492,0.14351699460337403,0.8893849206349206,0.16256665246870505,14,0.49999999996428574,0.35714285711734695,4.92519997886148
2025-12-01 02:00:00,0,6,5,0.8333333333333334,1.2113333333333334,1.878,0.6666666666666666,-0.006550000000000003,0.8443330000000001,5.39,1.8777568795041049,-1.5707010400443089,2,0,0,120,0.49999999999999994,0.8660254037844387,7.0,6.0,2.0,2.0,,0.7142857142857143,0.8333333333333334,1.0,0.5,,1.378,1.378,1.378,1.378,,6.333333333333333,0.5773502691896242,4.166666666666667,2.3677121037112188,0.7936507936507936,0.06873217490352733,0.9171626984126985,0.10994584873952214,21,0.28571428570068025,0.23809523808390023,1.4625999903135871
2025-12-01 02:05:00,0,8,6,0.75,1.503,1.878,0.375,-0.08485000000000001,0.732722125,8.268,1.8777568795041049,-1.5707010400443089,2,0,0,125,0.5187732581605213,0.8549118706729466,6.0,7.0,6.0,6.0,1.0,0.8333333333333334,0.7142857142857143,0.8333333333333334,1.0,1.0,1.2113333333333334,1.378,1.378,1.2946666666666666,0.878,7.0,0.9999999999999991,4.333333333333333,2.5702257889260633,0.7658730158730158,0.0610904933267493,0.8963293650793651,0.116323218224288,12,0.6666666666111111,0.49999999995833333,3.7755999462957592
2025-12-01 02:10:00,0,4,3,0.75,1.628,1.878,0.25,-0.3642,0.66663675,4.6339999999999995,1.8777568795041049,-1.5707010400443089,2,0,0,130,0.5372996083468238,0.8433914458128857,8.0,6.0,7.0,3.0,5.0,0.75,0.8333333333333334,0.7142857142857143,1.0,1.0,1.503,1.2113333333333334,1.378,1.2113333333333334,1.478,6.0,1.9999999999999996,4.416666666666667,2.539088359425425,0.7777777777777778,0.04811252243246957,0.8754960317460317,0.11843615513890628,16,0.249999999984375,0.18749999998828126,3.462599988547893
2025-12-01 02:15:00,0,3,1,0.3333333333333333,1.378,1.878,0.5,0.1489,0.8260593333333333,0.878,1.8777568795041049,-1.5707010400443089,2,0,0,135,0.5555702330196022,0.8314696123025452,4.0,8.0,6.0,4.0,4.0,0.75,0.75,0.8333333333333334,0.75,1.0,1.628,1.503,1.2113333333333334,1.503,1.378,5.0,2.6457513110645903,4.333333333333333,2.5702257889260633,0.611111111111111,0.24056261216234448,0.8407738095238096,0.19494099253095745,12,0.24999999997916666,0.08333333332638888,3.387799971823608
2025-12-01 02:20:00,0,7,5,0.7142857142857143,1.235142857142857,1.878,0.6428571428571429,-0.3379571428571429,0.7912592857142856,5.39,1.8777568795041049,-1.5707010400443089,2,0,0,140,0.573576436351046,0.8191520442889918,3.0,4.0,8.0,3.0,6.0,0.3333333333333333,0.75,0.75,1.0,0.5,1.378,1.628,1.503,1.378,1.4613333333333332,4.666666666666667,2.081665999466132,4.666666666666667,2.6400183654090306,0.5992063492063492,0.23094419884049985,0.8169642857142857,0.1911366559376893,13,0.5384615384201183,0.3846153845857988,3.462599988547893
2025-12-01 02:25:00,0,7,5,0.7142857142857143,1.235142857142857,1.878,0.6428571428571429,0.31420000000000003,0.8969961428571428,5.39,1.8777568795041049,-1.5707010400443089,2,0,0,145,0.5913096483635824,0.8064446042674827,7.0,3.0,4.0,8.0,8.0,0.7142857142857143,0.3333333333333333,0.75,0.875,0.625,1.235142857142857,1.378,1.628,1.378,1.628,5.666666666666667,2.3094010767585025,4.583333333333333,2.539088359425425,0.5873015873015873,0.21994295969128652,0.8035714285714287,0.19232731454051788,10,0.69999999993,0.49999999995,5.462599986782199
2025-12-01 02:30:00,0,4,2,0.5,1.378,1.878,0.5,0.021275000000000002,0.83977325,2.756,1.8777568795041049,-1.5707010400443089,2,0,0,150,0.6087614290087207,0.7933533402912352,7.0,7.0,3.0,3.0,10.0,0.7142857142857143,0.7142857142857143,0.3333333333333333,1.0,0.9,1.235142857142857,1.235142857142857,1.378,1.2113333333333334,1.528,6.0,1.7320508075688763,4.666666666666667,2.49848438906955,0.6428571428571428,0.12371791482634902,0.761904761904762,0.1999149479017459,12,0.33333333330555553,0.16666666665277777,2.9251999806271742
2025-12-01 02:35:00,0,4,2,0.5,1.503,1.878,0.375,-0.014849999999999988,0.73549425,2.256,1.8777568795041049,-1.5707010400443089,2,0,0,155,0.6259234721840591,0.7798844830928818,4.0,7.0,7.0,1.0,3.0,0.5,0.7142857142857143,0.7142857142857143,1.0,0.6666666666666666,1.378,1.235142857142857,1.235142857142857,1.878,1.2113333333333334,5.0,1.7320508075688763,4.916666666666667,2.2343733444579583,0.5714285714285715,0.1237179148263493,0.7202380952380953,0.19787445030339176,7,0.5714285713469388,0.2857142856734694,3.149600030800027
2025-12-01 02:40:00,0,2,2,1.0,1.128,1.878,0.75,-0.4055,0.8767389999999999,2.256,1.8777568795041049,-1.5707010400443089,2,0,0,160,0.6427876096865393,0.766044443118978,4.0,4.0,7.0,1.0,5.0,0.5,0.5,0.7142857142857143,1.0,0.6,1.503,1.378,1.235142857142857,1.378,1.378,3.3333333333333335,1.1547005383792501,5.0,2.0889318714683736,0.6666666666666666,0.28867513459481314,0.7202380952380953,0.19787445030339176,16,0.1249999999921875,0.1249999999921875,3.925199979744327
2025-12-01 02:45:00,0,7,7,1.0,1.3065714285714285,1.878,0.5714285714285714,0.03642857142857142,0.8552611428571428,9.145999999999999,1.8777568795041049,-1.5707010400443089,2,0,0,165,0.6593458151000688,0.7518398074789774,2.0,4.0,4.0,2.0,5.0,1.0,0.5,0.5,1.0,0.8,1.128,1.503,1.378,1.378,1.278,4.333333333333333,2.5166114784235827,5.416666666666667,1.9286515936521473,0.8333333333333334,0.28867513459481287,0.7202380952380953,0.19787445030339176,9,0.777777777691358,0.777777777691358,2.46259998943074
2025-12-01 02:50:00,0,2,2,1.0,0.878,1.878,1.0,0.3808,0.9665085,1.756,1.8777568795041049,-1.5707010400443089,2,0,0,170,0.6755902076156602,0.7372773368101241,7.0,2.0,4.0,6.0,4.0,1.0,1.0,0.5,0.8333333333333334,0.75,1.3065714285714285,1.128,1.503,1.378,1.378,3.6666666666666665,2.886751345948128,5.083333333333333,2.1514618004482156,1.0,0.0,0.7341269841269842,0.21188733167608842,5,0.39999999992,0.39999999992,3.537400005272177
2025-12-01 02:55:00,0,3,3,1.0,1.2113333333333334,1.878,0.6666666666666666,-0.25589999999999996,0.8098773333333332,3.634,1.8777568795041049,-1.5707010400443089,2,0,0,175,0.6915130557822693,0.7223639620597556,2.0,7.0,2.0,7.0,3.0,1.0,1.0,1.0,0.7142857142857143,0.6666666666666666,0.878,1.3065714285714285,1.128,1.378,1.2113333333333334,4.0,2.6457513110645903,4.75,2.1373305355470444,1.0,0.0,0.757936507936508,0.22509608414367957,16,0.18749999998828126,0.18749999998828126,3.537400005272177
2025-12-01 03:00:00,0,4,3,0.75,1.378,1.878,0.5,-0.05719999999999999,0.8167465,4.1339999999999995,1.8777568795041049,-1.5707010400443089,3,0,0,180,0.7071067811865476,0.7071067811865476,3.0,2.0,7.0,6.0,2.0,1.0,1.0,1.0,0.8333333333333334,0.5,1.2113333333333334,0.878,1.3065714285714285,1.2113333333333334,1.378,3.0,0.9999999999999987,4.583333333333333,2.108783937953269,0.9166666666666666,0.1443375672974062,0.7509920634920636,0.22384051165538832,15,0.2666666666488889,0.19999999998666668,2.999999997351458
2025-12-01 03:05:00,0,5,5,1.0,1.378,1.8779999999999997,0.5,-0.017399999999999992,0.7596486,6.89,1.8777568795041049,-1.5707010400443089,3,0,0,185,0.7223639620597555,0.6915130557822694,4.0,3.0,2.0,8.0,6.0,0.75,1.0,1.0,0.75,1.0,1.378,1.2113333333333334,0.878,1.503,1.2946666666666666,4.0,0.9999999999999987,4.333333333333333,1.8257418583505538,0.9166666666666666,0.1443375672974062,0.7718253968253969,0.23509107638612228,18,0.2777777777623457,0.2777777777623457,3.462599988547893
2025-12-01 03:10:00,0,5,3,0.6,1.478,1.8779999999999997,0.4,-0.015420000000000007,0.7594795999999999,4.134,1.8777568795041049,-1.5707010400443089,3,0,0,190,0.7372773368101241,0.6755902076156602,5.0,4.0,3.0,4.0,3.0,1.0,0.75,1.0,0.75,1.0,1.378,1.378,1.2113333333333334,1.628,1.2113333333333334,4.666666666666667,0.5773502691896234,4.416666666666667,1.8319554050414562,0.7833333333333332,0.20207259421636917,0.7593253968253969,0.24028743681604262,8,0.624999999921875,0.374999999953125,4.92519997886148
2025-12-01 03:15:00,0,5,4,0.8,1.278,1.8779999999999997,0.6,-0.4742,0.7705987999999999,4.512,1.8777568795041049,-1.5707010400443089,3,0,0,195,0.7518398074789773,0.659345815100069,5.0,5.0,4.0,3.0,4.0,0.6,1.0,0.75,0.3333333333333333,0.75,1.478,1.378,1.378,1.378,1.503,5.0,0.0,4.583333333333333,1.7816403745544227,0.7999999999999999,0.2000000000000001,0.7982142857142857,0.1993525000971663,9,0.5555555554938272,0.4444444443950617,3.0748000140757425
2025-12-01 03:20:00,0,5,3,0.6,1.278,1.8779999999999997,0.6,-0.18068,0.8212489999999999,3.134,1.8777568795041049,-1.5707010400443089,3,0,0,200,0.766044443118978,0.6427876096865394,5.0,5.0,5.0,7.0,3.0,0.8,0.6,1.0,0.7142857142857143,1.0,1.278,1.478,1.378,1.235142857142857,1.378,5.0,0.0,4.416666666666667,1.6213537179739277,0.6666666666666666,0.11547005383792604,0.7886904761904763,0.2063342554801292,16,0.31249999998046873,0.18749999998828126,3.149600030800027
2025-12-01 03:25:00,0,1,1,1.0,1.378,1.878,0.5,0.2766,0.884048,1.378,1.8777568795041049,-1.5707010400443089,3,0,0,205,0.7798844830928817,0.6259234721840591,5.0,5.0,5.0,7.0,8.0,0.6,0.8,0.6,0.7142857142857143,0.875,1.278,1.278,1.478,1.235142857142857,1.378,3.6666666666666665,2.3094010767585025,3.9166666666666665,1.6764862244009229,0.7999999999999999,0.2000000000000001,0.8125,0.21333392518857286,17,0.0588235294083045,0.0588235294083045,2.5374000061550244
2025-12-01 03:30:00,0,1,1,1.0,1.378,1.878,0.5,-0.0362,0.847942,1.378,1.8777568795041049,-1.5707010400443089,3,0,0,210,0.7933533402912352,0.6087614290087207,1.0,5.0,5.0,4.0,3.0,1.0,0.6,0.8,0.5,1.0,1.378,1.278,1.278,1.378,1.2113333333333334,2.3333333333333335,2.309401076758503,3.6666666666666665,1.8748737331221847,0.8666666666666666,0.23094010767585024,0.8541666666666666,0.19477064989521917,16,0.06249999999609375,0.06249999999609375,4.462599987665046
2025-12-01 03:35:00,0,5,4,0.8,1.278,1.8779999999999997,0.6,0.17196,0.8522788,4.512,1.8777568795041049,-1.5707010400443089,3,0,0,215,0.8064446042674825,0.5913096483635825,1.0,1.0,5.0,4.0,1.0,1.0,1.0,0.6,0.5,1.0,1.378,1.378,1.278,1.503,1.878,2.3333333333333335,2.309401076758503,3.75,1.9128750375000745,0.9333333333333332,0.11547005383792468,0.8791666666666665,0.16160886189322732,14,0.35714285711734695,0.2857142856938775,4.999999995585764
2025-12-01 03:40:00,0,5,5,1.0,1.178,1.8779999999999997,0.7,0.2017,0.9114844,5.89,1.8777568795041049,-1.5707010400443089,3,0,0,220,0.8191520442889918,0.573576436351046,5.0,1.0,1.0,2.0,1.0,0.8,1.0,1.0,1.0,1.0,1.278,1.378,1.378,1.128,1.378,3.6666666666666665,2.309401076758503,4.0,1.8586407545691706,0.9333333333333332,0.11547005383792466,0.8791666666666665,0.16160886189322732,16,0.31249999998046873,0.31249999998046873,6.0748000114272
2025-12-01 03:45:00,0,2,2,1.0,1.128,1.878,0.75,0.06935000000000001,0.8989675,2.256,1.8777568795041049,-1.5707010400443089,3,0,0,225,0.8314696123025452,0.5555702330196023,5.0,5.0,1.0,7.0,2.0,1.0,0.8,1.0,1.0,1.0,1.178,1.278,1.378,1.3065714285714285,1.378,4.0,1.732050807568877,3.5833333333333335,1.6764862244009233,0.9333333333333332,0.11547005383792466,0.8791666666666665,0.16160886189322732,13,0.15384615383431952,0.15384615383431952,4.53740000438933
2025-12-01 03:50:00,0,6,5,0.8333333333333334,1.2113333333333334,1.878,0.6666666666666666,0.10458333333333332,0.842905,5.39,1.8777568795041049,-1.5707010400443089,3,0,0,230,0.8433914458128856,0.5372996083468239,2.0,5.0,5.0,2.0,6.0,1.0,1.0,0.8,1.0,0.8333333333333334,1.128,1.178,1.278,0.878,1.378,4.333333333333333,2.0816659994661326,3.9166666666666665,1.7298624923456325,0.9444444444444445,0.09622504486493698,0.8652777777777777,0.15738685744249065,16,0.3749999999765625,0.31249999998046873,4.999999995585764
2025-12-01 03:55:00,0,4,3,0.75,1.628,1.878,0.25,0.663175,0.8444245,4.6339999999999995,1.8777568795041049,-1.5707010400443089,3,0,0,235,0.8549118706729466,0.5187732581605216,6.0,2.0,5.0,3.0,7.0,0.8333333333333334,1.0,1.0,1.0,0.7142857142857143,1.2113333333333334,1.128,1.178,1.2113333333333334,1.378,4.0,1.9999999999999998,4.0,1.7056057308448835,0.8611111111111112,0.12729376930432876,0.8444444444444444,0.15445134785821338,9,0.4444444443950617,0.3333333332962963,5.31299995333363
2025-12-01 04:00:00,0,3,3,1.0,1.0446666666666666,1.878,0.8333333333333334,0.3960666666666666,0.9499813333333332,3.134,1.8777568795041049,-1.5707010400443089,4,0,0,240,0.8660254037844386,0.5000000000000001,4.0,6.0,2.0,4.0,6.0,0.75,0.8333333333333334,1.0,0.75,0.8333333333333334,1.628,1.2113333333333334,1.128,1.378,1.2113333333333334,4.333333333333333,1.5275252316519465,3.9166666666666665,1.7298624923456325,0.8611111111111112,0.12729376930432876,0.8652777777777777,0.15738685744249065,18,0.1666666666574074,0.1666666666574074,3.312999955099324
2025-12-01 04:05:00,0,4,2,0.5,1.628,1.878,0.25,0.48092500000000005,0.77597375,2.756,1.8777568795041049,-1.5707010400443089,4,0,0,245,0.8767267557075077,0.48098876891938774,3.0,4.0,6.0,5.0,8.0,1.0,0.75,0.8333333333333334,1.0,0.75,1.0446666666666666,1.628,1.2113333333333334,1.378,1.503,3.6666666666666665,0.5773502691896251,3.8333333333333335,1.6966991126265967,0.75,0.25000000000000017,0.8236111111111111,0.1826375686475306,12,0.33333333330555553,0.16666666665277777,1.9999999982343057
2025-12-01 04:10:00,0,1,1,1.0,0.878,1.878,1.0,0.7958,0.97823,0.878,1.8777568795041049,-1.5707010400443089,4,0,0,250,0.8870108331782216,0.4617486132350341,4.0,3.0,4.0,5.0,4.0,0.5,1.0,0.75,0.6,0.75,1.628,1.0446666666666666,1.628,1.478,1.628,2.6666666666666665,1.5275252316519463,3.5,1.8340219092574563,0.8333333333333334,0.2886751345948129,0.8569444444444444,0.17443390883709659,14,0.07142857142346938,0.07142857142346938,3.0748000140757425
2025-12-01 04:15:00,0,5,4,0.8,1.278,1.8779999999999997,0.6,-0.32016,0.7847768,5.512,1.8777568795041049,-1.5707010400443089,4,0,0,255,0.8968727415326884,0.44228869021900125,1.0,4.0,3.0,5.0,3.0,1.0,0.5,1.0,0.8,0.3333333333333333,0.878,1.628,1.0446666666666666,1.278,1.378,3.3333333333333335,2.0816659994661326,3.5,1.8340219092574563,0.7666666666666666,0.2516611478423585,0.8569444444444446,0.17443390883709659,11,0.45454545450413225,0.36363636360330576,1.9251999815100216
